rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
156,Fort Wayne,Fort Wayne,1.54709638575611,-1.36974969892341,0.177346686832701,-19.7095815853871,26.2426120654866,130,203,70.1892131153185,63,127,0.5,0.333333333333333,0.166666666666667,15,10,17,13,#FFF8EF,#EFF5FA,#FFFEFD,#96C5D2,#F3CCA3,Fort Wayne plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fort Wayne performs at a similar level regardless of the pace of the game.
157,Loyola Marymount,Loyola Marymount,-1.07190479938833,1.22579829096071,0.153893491572382,27.8538935471804,-12.8775243155007,193,142,68.0390190126876,193,120,0.516129032258065,0.612903225806452,-0.0967741935483871,16,19,16,15,#F5F9FC,#FFF8F0,#FFFEFE,#FEA29C,#D9DCBD,Loyola Marymount plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Loyola Marymount performs at a similar level regardless of the pace of the game.
158,Rhode Island,Rhode Island,1.06561375482688,-1.05765089143688,0.0079628633900044,-4.88072496066089,36.0597604991573,148,192,71.1155435874867,42,14,0.3,0.366666666666667,-0.0666666666666667,9,11,17,13,#FFFAF4,#F3F7FB,#FFFEFE,#E5F0DC,#F5C29A,Rhode Island performs at a similar level against both good and bad teams.,Rhode Island plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
159,Winthrop,Winthrop,1.53922410220479,-1.76347305430358,-0.22424895209879,-3.59824122142439,-5.17438834143991,131,210,73.2782144716151,5,289,0.67741935483871,0.32258064516129,0.354838709677419,21,10,20,11,#FFF8EF,#EBF2F9,#FDFEFE,#EBF4DD,#E6E2BC,Winthrop performs at a similar level against both good and bad teams.,Winthrop performs at a similar level regardless of the pace of the game.
160,California Baptist,California Baptist,-1.4841774214183,1.17909021000119,-0.305087211417115,47.7966683515665,13.5150805298666,200,144,66.9055444040478,259,183,0.28125,0.4375,-0.15625,9,14,17,15,#F2F7FB,#FFF8F1,#FDFEFE,#E56172,#F1D9AF,California Baptist plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,California Baptist performs at a similar level regardless of the pace of the game.
161,Kennesaw State,Kennesaw State,-0.443620643957289,0.0952839511200693,-0.34833669283722,70.7739493477676,-88.4055100018452,186,170,70.3532834889726,61,229,0.333333333333333,0.5,-0.166666666666667,10,15,16,14,#FBFCFD,#FFFEFD,#FDFDFE,#B01E4B,#70A6C7,Kennesaw State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Kennesaw State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
162,Montana,Montana,3.40054291532776,-3.81785440531716,-0.417311489989405,-25.7651643571834,-15.5565095141861,103,258,67.9786887808108,198,119,0.4375,0.40625,0.03125,14,13,22,10,#FFF0DD,#D4E4F2,#FCFDFE,#82B2CB,#D5D9BE,Montana plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Montana performs at a similar level regardless of the pace of the game.
163,James Madison,James Madison,2.04680457230477,-2.50567781840952,-0.458873246104744,13.7183699125503,14.053306826116,118,234,66.3109005880997,291,29,0.433333333333333,0.333333333333333,0.1,13,10,18,12,#FFF6EA,#E2EDF6,#FCFDFE,#FFD1BE,#F1D8AF,James Madison performs at a similar level against both good and bad teams.,James Madison performs at a similar level regardless of the pace of the game.
164,Appalachian State,Appalachian State,-5.03996279676706,4.38940163415458,-0.650561162612473,-3.5317600350864,-61.5028466628427,270,81,64.6548497874467,350,294,0.517241379310345,0.310344827586207,0.206896551724138,15,9,15,14,#D3E4F2,#FFE8CB,#FBFCFE,#ECF4DD,#89B3C4,Appalachian State performs at a similar level against both good and bad teams.,Appalachian State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
165,Vermont,Vermont,-3.87350721366517,3.13529889331578,-0.738208320349393,-11.4986823220903,-40.6617572428488,249,102,64.0475953258262,357,234,0.483870967741935,0.774193548387097,-0.290322580645161,15,24,19,12,#DDEAF5,#FFEEDA,#FBFCFD,#C2DDD8,#ABC4C1,Vermont performs at a similar level against both good and bad teams.,Vermont plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
166,Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,-1.16615809416413,0.348717890012932,-0.817440204151197,-26.8849399043592,7.61397333998907,194,164,68.3831117737639,165,7,0.466666666666667,0.533333333333333,-0.0666666666666667,14,16,16,14,#F4F8FC,#FFFDFA,#FAFCFD,#7FAECA,#F0DFB4,Texas A&M-Corpus Christi plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas A&M-Corpus Christi performs at a similar level regardless of the pace of the game.
167,Temple,Temple,2.89561745811834,-3.751650489381,-0.85603303126266,43.9439295598141,32.1017232722438,111,255,69.3990662362878,107,134,0.290322580645161,0.225806451612903,0.0645161290322581,9,7,16,15,#FFF2E2,#D5E5F2,#FAFCFD,#EA6E7A,#F4C69E,Temple plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Temple plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
168,Ohio,Ohio,1.09673139954073,-2.04739822346699,-0.950666823926258,27.9142854756437,31.8897763966207,147,218,71.0351907102878,44,16,0.419354838709677,0.290322580645161,0.129032258064516,13,9,15,16,#FFFAF4,#E8F0F8,#FAFBFD,#FEA29C,#F4C69E,Ohio plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Ohio plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
169,UTEP,UTEP,-2.62874678755597,1.62767571983815,-1.00107106771782,20.6713917417025,3.38493077476045,224,128,69.57521977748,96,264,0.366666666666667,0.466666666666667,-0.1,11,14,15,15,#E8F1F8,#FFF6EB,#F9FBFD,#FFBAAD,#EFE3B8,UTEP plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UTEP performs at a similar level regardless of the pace of the game.
170,Oakland,Oakland,1.05674010211894,-2.2115239260701,-1.15478382395116,-15.2162108415515,-52.381134116552,151,224,64.7465173254264,348,246,0.424242424242424,0.636363636363636,-0.212121212121212,14,21,15,18,#FFFAF4,#E6EFF7,#F8FBFD,#AED2D5,#98BAC3,Oakland plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Oakland plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
171,Drexel,Drexel,-1.34288381993737,0.134344978539172,-1.20853884139819,-4.18053524635034,-1.39725998808605,196,168,63.99059203758,358,199,0.375,0.25,0.125,12,8,17,15,#F3F7FB,#FFFEFD,#F8FBFD,#E8F2DD,#ECE5BC,Drexel performs at a similar level against both good and bad teams.,Drexel performs at a similar level regardless of the pace of the game.
172,Nicholls State,Nicholls State,-1.73481558175067,0.48262528190092,-1.25219029984975,1.04212157396971,36.6309315485693,209,160,69.2997930309542,114,326,0.466666666666667,0.333333333333333,0.133333333333333,14,10,17,13,#F0F5FA,#FFFCF9,#F8FAFD,#FFFBDD,#F5C29A,Nicholls State performs at a similar level against both good and bad teams.,Nicholls State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
173,South Carolina State,South Carolina State,-2.70667115744733,1.4529356846545,-1.25373547279284,21.1903230641706,53.6713973580897,226,132,69.9055303172921,77,128,0.666666666666667,0.2,0.466666666666667,20,6,17,13,#E7F0F8,#FFF7ED,#F8FAFD,#FFB8AC,#F8B18A,South Carolina State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Carolina State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
174,Omaha,Omaha,2.97425217400743,-4.2746734487101,-1.30042127470267,-37.9348144197854,12.0838905984701,109,265,68.3890865523184,164,156,0.454545454545455,0.454545454545455,0,15,15,20,13,#FFF2E1,#CFE1F1,#F8FAFD,#5E8ABC,#F1DAB0,Omaha plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Omaha performs at a similar level regardless of the pace of the game.
175,Quinnipiac,Quinnipiac,-2.11019033499663,0.759312068813169,-1.35087826618347,39.7128777792871,-38.5917596937278,217,156,71.7756284201759,16,157,0.75,0.5,0.25,24,16,19,13,#ECF3F9,#FFFBF6,#F7FAFC,#EF7C83,#AFC6C1,Quinnipiac plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Quinnipiac plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
176,East Carolina,East Carolina,0.161167094434302,-1.52438498397854,-1.36321788954424,13.79493057435,-58.8777593246349,170,205,67.4727811945538,224,270,0.290322580645161,0.387096774193548,-0.0967741935483871,9,12,17,14,#FFFEFD,#EDF4FA,#F7FAFC,#FFD1BE,#8DB5C4,East Carolina performs at a similar level against both good and bad teams.,East Carolina plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
177,Central Connecticut,Central Connecticut,-4.55793036060922,3.0366623800069,-1.52126798060231,21.6427057202176,0.237191519435069,261,106,66.3258011840665,290,343,0.633333333333333,0.3,0.333333333333333,19,9,23,7,#D7E6F3,#FFEFDB,#F7FAFC,#FFB7AB,#EFE6BB,Central Connecticut plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Central Connecticut performs at a similar level regardless of the pace of the game.
178,Norfolk State,Norfolk State,1.01298458450934,-2.53937902047836,-1.52639443596903,-0.441125737213771,16.7463385574196,153,235,67.1106196236966,244,271,0.375,0.25,0.125,12,8,21,11,#FFFAF5,#E2EDF6,#F7FAFC,#FCFDDF,#F1D6AC,Norfolk State performs at a similar level against both good and bad teams.,Norfolk State performs at a similar level regardless of the pace of the game.
179,Radford,Radford,1.17018677877821,-2.87048574107055,-1.70029896229234,-21.1046593864592,-20.3864509264108,144,241,64.3989269616205,354,86,0.516129032258065,0.548387096774194,-0.032258064516129,16,17,18,13,#FFF9F3,#DEEBF5,#F6F9FC,#90C1D1,#CDD5BE,Radford plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Radford performs at a similar level regardless of the pace of the game.
180,Merrimack,Merrimack,-6.39418234674174,4.63724324203891,-1.75693910470283,9.42566331397675,-35.8220846581286,297,77,65.3157836978278,334,360,0.515151515151515,0.393939393939394,0.121212121212121,17,13,18,15,#C8DDEF,#FFE7C8,#F5F9FC,#FFDFC9,#B3C8C1,Merrimack performs at a similar level against both good and bad teams.,Merrimack plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
