rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
158,Missouri State,Missouri State,-1.40511452656843,2.00638269334402,0.601268166775586,-9.16880483598487,-19.9697472173618,208,125,68.866635447093,157,193,0.424242424242424,0.363636363636364,0.0606060606060606,14,12,17,16,#F2F7FB,#FFF3E4,#FFFDFB,#BFDCD7,#C9D3BF,Missouri State performs at a similar level against both good and bad teams.,Missouri State performs at a similar level regardless of the pace of the game.
159,Chattanooga,Chattanooga,3.93735594486499,-3.50505027595013,0.432305668914854,-23.0373998220139,-11.1277087713005,101,257,67.6487160816356,248,269,0.758620689655172,0.620689655172414,0.137931034482759,22,18,19,12,#FFECD4,#D0E2F1,#FFFDFC,#75A3C6,#DADCBD,Chattanooga plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Chattanooga performs at a similar level regardless of the pace of the game.
160,UNC Asheville,UNC Asheville,0.983124305938566,-0.583318402299773,0.399805903638793,-5.78576299801368,24.9398659635969,156,186,69.3442276934747,125,104,0.517241379310345,0.413793103448276,0.103448275862069,15,12,19,12,#FFFAF4,#F7FAFC,#FFFDFC,#D6E9DA,#F4C69D,UNC Asheville performs at a similar level against both good and bad teams.,UNC Asheville plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
161,Lipscomb,Lipscomb,5.41828543807589,-5.2905573215209,0.12772811655499,40.255996543946,-14.0361835183134,81,294,70.0603286108102,89,276,0.466666666666667,0.4,0.0666666666666667,14,12,18,12,#FFE4C3,#B8D3EA,#FFFEFE,#EB717D,#D4D9BE,Lipscomb plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Lipscomb performs at a similar level regardless of the pace of the game.
162,Montana,Montana,4.14437714878535,-4.03949649259235,0.104880656193005,-34.220822923806,-2.02062835729978,98,265,67.2511490991822,269,124,0.4375,0.4375,0,14,14,21,12,#FFEBD1,#C9DDEF,#FFFEFE,#4574B3,#EBE5BC,Montana plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Montana performs at a similar level regardless of the pace of the game.
163,UTEP,UTEP,-6.1598481269323,6.05324015616338,-0.106607970768922,24.4946478914207,-23.2037297236703,294,52,70.4355113187973,75,141,0.612903225806452,0.483870967741935,0.129032258064516,19,15,15,16,#C6DBEE,#FFDBAF,#FEFEFE,#FFA8A0,#C3D0BF,UTEP plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UTEP plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
164,Hawaii,Hawaii,-0.425168519149079,0.237531527735759,-0.18763699141332,-25.5173074926258,17.6942628999526,184,160,66.87297651743,288,151,0.3125,0.3125,0,10,10,18,14,#FBFCFD,#FFFDFB,#FDFEFE,#6C99C2,#F3CFA6,Hawaii plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Hawaii performs at a similar level regardless of the pace of the game.
165,UC Davis,UC Davis,-2.65149836827019,2.39694234835754,-0.254556019912647,12.3442795446411,3.68440866820313,228,118,68.3979060518166,195,299,0.516129032258065,0.354838709677419,0.161290322580645,16,11,18,13,#E6EFF7,#FFF1DF,#FDFDFE,#FFD3C0,#EFE2B7,UC Davis performs at a similar level against both good and bad teams.,UC Davis performs at a similar level regardless of the pace of the game.
166,Murray State,Murray State,0.86524281718203,-1.19156162240309,-0.326318805221062,-2.98400062967999,3.83326996304232,157,200,66.0640064325027,323,358,0.483870967741935,0.516129032258065,-0.032258064516129,15,16,11,20,#FFFAF5,#EFF5FA,#FCFDFE,#EAF3DD,#EFE1B7,Murray State performs at a similar level against both good and bad teams.,Murray State performs at a similar level regardless of the pace of the game.
167,Loyola Marymount,Loyola Marymount,2.38358253014526,-2.71854145896389,-0.33495892881863,-31.5801383502729,62.9478236032508,128,238,66.3389987058236,316,131,0.533333333333333,0.566666666666667,-0.0333333333333333,16,17,11,19,#FFF3E4,#DAE8F4,#FCFDFE,#537FB8,#FD9470,Loyola Marymount plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Loyola Marymount plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
168,Vanderbilt,Vanderbilt,0.186331095384369,-0.676629591117361,-0.490298495732993,9.06499144221471,34.064490190001,170,188,67.0102796487873,282,275,0.21875,0.46875,-0.25,7,15,9,23,#FFFEFC,#F6F9FC,#FBFCFE,#FFDFC8,#F6BA92,Vanderbilt performs at a similar level against both good and bad teams.,Vanderbilt plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
169,Stephen F. Austin,Stephen F. Austin,-3.24041930491604,2.5948797864435,-0.645539518472548,-4.47828345710182,50.7211628801517,241,113,70.4389477552572,74,46,0.516129032258065,0.548387096774194,-0.032258064516129,16,17,16,15,#E1ECF6,#FFEFDC,#FAFCFD,#DFEEDB,#FAA47E,Stephen F. Austin performs at a similar level against both good and bad teams.,Stephen F. Austin plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
170,Bryant,Bryant,-3.30082504659375,2.63336935274813,-0.667455693845616,-8.85229097258487,-12.8306854579773,243,112,74.6180607289446,3,91,0.548387096774194,0.516129032258065,0.032258064516129,17,16,18,13,#E0ECF6,#FFEFDC,#FAFCFD,#C1DDD8,#D6DABE,Bryant performs at a similar level against both good and bad teams.,Bryant performs at a similar level regardless of the pace of the game.
171,Wyoming,Wyoming,1.66332479286639,-2.355222317633,-0.691897524766604,-16.6483163006359,-22.5036673958741,138,227,68.3842616019754,198,291,0.366666666666667,0.5,-0.133333333333333,11,15,13,17,#FFF6EC,#DFEBF5,#FAFCFD,#8EBFD0,#C4D1BF,Wyoming plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Wyoming plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
172,Delaware,Delaware,-1.21892060313939,0.429162758196732,-0.789757844942655,-28.4451061113715,7.79465661872004,203,151,68.597708109408,182,322,0.580645161290323,0.354838709677419,0.225806451612903,18,11,18,14,#F3F8FB,#FFFCF9,#F9FBFD,#608CBD,#F0DCB2,Delaware plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Delaware performs at a similar level regardless of the pace of the game.
173,Stony Brook,Stony Brook,-0.029687413527452,-0.762857190559502,-0.792544604086954,6.67817483611245,-22.2764773239923,175,192,68.5769548759429,184,16,0.59375,0.4375,0.15625,19,14,19,15,#FEFEFE,#F4F8FC,#F9FBFD,#FFE7CE,#C4D1BF,Stony Brook performs at a similar level against both good and bad teams.,Stony Brook performs at a similar level regardless of the pace of the game.
174,Winthrop,Winthrop,0.859182525710661,-1.6551380903718,-0.795955564661141,-7.76123257929323,12.0491521939255,158,213,68.2100213488584,213,324,0.482758620689655,0.344827586206897,0.137931034482759,14,10,14,15,#FFFAF5,#E9F1F8,#F9FBFD,#C9E1D9,#F1D7AD,Winthrop performs at a similar level against both good and bad teams.,Winthrop performs at a similar level regardless of the pace of the game.
175,Quinnipiac,Quinnipiac,-0.15480102748061,-0.885646955927572,-1.04044798340818,7.41495566756308,-71.1859007200564,176,198,71.3538537894456,44,284,0.484848484848485,0.484848484848485,0,16,16,23,10,#FDFEFE,#F3F7FB,#F7FAFC,#FFE4CC,#70A6C7,Quinnipiac performs at a similar level against both good and bad teams.,Quinnipiac plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
176,Longwood,Longwood,-1.22242869657834,0.181383135426794,-1.04104556115154,-19.8769127162807,3.13997106360492,204,161,67.9504574909725,231,272,0.448275862068966,0.275862068965517,0.172413793103448,13,8,18,14,#F3F8FB,#FFFDFC,#F7FAFC,#82B1CB,#EFE2B8,Longwood plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Longwood performs at a similar level regardless of the pace of the game.
177,Northern Kentucky,Northern Kentucky,-1.81998096675595,0.756933916421901,-1.06304705033405,-5.19268025549557,6.27232471881134,215,148,69.3552725018823,124,54,0.451612903225806,0.419354838709677,0.032258064516129,14,13,16,15,#EEF4FA,#FFFAF5,#F7FAFC,#DBEBDB,#F0DEB4,Northern Kentucky performs at a similar level against both good and bad teams.,Northern Kentucky performs at a similar level regardless of the pace of the game.
178,Utah Valley,Utah Valley,-5.68892161073228,4.62220834583955,-1.06671326489272,9.216651560682,-34.99378907653,287,81,68.653853952903,175,234,0.5,0.466666666666667,0.0333333333333333,15,14,14,16,#CADEEF,#FFE4C2,#F7FAFC,#FFDEC8,#ACC5C1,Utah Valley performs at a similar level against both good and bad teams.,Utah Valley plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
179,Fairfield,Fairfield,1.93055451826632,-3.05058690568893,-1.12003238742261,-5.87804808056689,13.2653685455756,132,243,69.2818097159349,129,204,0.527777777777778,0.472222222222222,0.0555555555555556,19,17,23,13,#FFF5E9,#D6E5F3,#F7FAFC,#D6E8DA,#F2D5AB,Fairfield performs at a similar level against both good and bad teams.,Fairfield performs at a similar level regardless of the pace of the game.
180,Texas State,Texas State,-4.38158332192364,3.19076607836994,-1.1908172435537,3.61929919061628,-16.1597282261246,263,103,67.9876502284416,227,170,0.3125,0.40625,-0.09375,10,13,15,18,#D6E6F3,#FFECD5,#F6F9FC,#FFF2D6,#D0D7BE,Texas State performs at a similar level against both good and bad teams.,Texas State performs at a similar level regardless of the pace of the game.
181,Arkansas-Little Rock,Arkansas-Little Rock,0.315495501644923,-1.6462276125715,-1.33073211092657,-11.4546889329215,-70.3310215282999,168,212,70.0952135602241,88,71,0.705882352941177,0.382352941176471,0.323529411764706,24,13,21,13,#FFFDFB,#E9F1F8,#F5F9FC,#AFD3D5,#70A6C7,Arkansas-Little Rock plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arkansas-Little Rock plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
182,Eastern Kentucky,Eastern Kentucky,1.66678851591951,-3.27031315225347,-1.60352463633396,-9.53772235273106,-60.3507454396561,137,249,69.7610964754974,102,184,0.25,0.214285714285714,0.0357142857142857,7,6,14,14,#FFF6EC,#D3E4F2,#F4F8FB,#BCDAD7,#7DACC5,Eastern Kentucky plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Eastern Kentucky plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
183,Fordham,Fordham,-4.65131343773357,2.94332513260241,-1.70798830513116,24.3495932006183,1.23380771861065,269,108,70.0049474212709,93,330,0.28125,0.375,-0.09375,9,12,13,20,#D4E4F2,#FFEDD8,#F3F7FB,#FFA9A1,#EFE5BA,Fordham plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Fordham performs at a similar level regardless of the pace of the game.
184,East Carolina,East Carolina,-0.94043554217683,-0.83279051963328,-1.77322606181011,-6.99905740928511,-16.8325717945671,194,195,66.2950316370602,317,214,0.3125,0.28125,0.03125,10,9,14,18,#F6F9FC,#F3F8FB,#F2F7FB,#CEE4D9,#CFD6BE,East Carolina performs at a similar level against both good and bad teams.,East Carolina performs at a similar level regardless of the pace of the game.
185,Temple,Temple,-2.60937244219016,0.804160592163013,-1.80521185002715,43.3230890795069,2.01356926916924,227,146,68.0195546173624,223,345,0.382352941176471,0.558823529411765,-0.176470588235294,13,19,15,20,#E7F0F8,#FFFAF4,#F2F7FB,#E76676,#EFE4B9,Temple plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Temple performs at a similar level regardless of the pace of the game.
